"n","alpha_F"
250,46.6062582077131
250,41.5657884385957
250,45.2050029633323
250,41.3584944223608
250,57.6308714058685
250,57.3334308377293
250,43.9270624988387
250,42.1039503943682
250,40.8891052763528
250,36.6577581486252
250,47.3844872361557
250,43.188006927661
250,45.0175852987891
250,34.4041086041627
250,58.9053981378652
250,44.3114272546818
250,51.6933842158173
250,48.6913234376602
250,49.2702495860851
250,39.5140519286861
250,53.6881297371233
250,46.4998101216917
250,42.6116649249421
250,53.6470467367976
250,41.8535903084162
250,50.8565828553219
250,45.37893846717
250,42.5510756664287
250,41.002197931749
250,50.4001722508608
250,43.9143880049361
250,42.2372309078081
250,50.6265596003981
250,51.0471829317499
250,49.8176612164893
250,40.1278630564365
250,51.9440824873599
250,44.9426912866322
250,46.2724701128981
250,42.8504670584991
250,37.6586998365873
250,44.5727720932311
250,51.2626486696238
250,41.7367836869996
250,46.4579217155023
250,49.8491798015821
250,44.2176679010964
250,48.9236036593169
250,45.059222085802
250,43.1672940190644
250,37.0612596343928
250,50.8157919708967
250,46.2718928512494
250,44.8617377658593
250,46.9221759580979
250,44.1381393820652
250,50.0572255528717
250,53.2531586256816
250,41.7434815000223
250,39.3164109338483
250,44.3441527071783
250,50.5132454692429
250,49.6378805835376
250,44.187285429771
250,51.5474391620373
250,55.541498523762
250,47.581656514892
250,45.7639191406534
250,48.156778507199
250,48.5160593074142
250,38.2880338444583
250,43.510241091591
250,56.0134777793285
250,54.1131262559331
250,56.3750605585857
250,37.8191783860011
250,62.3545565689478
250,35.9511030213077
250,53.1490525846977
250,53.3153204510381
250,50.8992914893563
250,38.0774691151484
250,45.5503464690728
250,59.3603753012493
250,42.8023707693293
250,49.3329986952603
250,55.8575701358511
250,51.4330754731241
250,48.6161442851061
250,48.1477733182349
250,51.1659652690974
250,45.0122530123777
250,41.5584402359251
250,51.9410714240533
250,51.378566661518
250,46.4346982667914
250,51.6196948746123
250,40.1389553640496
250,59.0261944228398
250,61.3982545170642
250,43.9403161108507
250,36.6517618370288
250,42.7386812741758
250,50.8228721167212
250,49.8469885188973
250,49.8094072470583
250,44.7719417965245
250,39.4177579518218
250,50.9856500652887
250,48.4799562917403
250,57.3688569738976
250,44.1490962456244
250,46.9532516963132
250,41.8728323904043
250,54.5207029415991
250,39.4496233733557
250,44.9248372403043
250,46.3209573254732
250,45.608171776634
250,48.4582109986539
250,38.9642025994893
250,47.0791168428715
250,53.9789760050979
250,44.2704387901193
250,49.3925214835066
250,50.3166339043094
250,49.7844999046245
250,47.6185065583315
250,56.0804065171379
250,41.6802196163068
250,48.2207520671417
250,49.8363175357079
250,45.902252802585
250,46.9637936584638
250,48.3356897161457
250,49.3998140438094
250,47.663751186786
250,38.3589871792434
250,44.1991092285367
250,58.6482963568647
250,49.6505138057567
250,51.9189173097394
250,50.3528987932346
250,43.5289375214541
250,47.8748289771043
250,48.6410141273504
250,45.7210696056392
250,45.4580376780467
250,40.1282121029159
250,48.8142581238844
250,43.2697584228316
250,42.967926476544
250,43.4920657458846
250,40.5992967791212
250,53.4513714018676
250,56.727459792223
250,37.4529153019876
250,45.5350194605803
250,39.8233532504388
250,42.5289430565406
250,44.7019038080555
250,39.9154150621187
250,47.4454608116822
250,37.0495049409422
250,54.4400236631079
250,44.5293498703196
250,50.9241708649306
250,48.5266017296224
250,52.6250349956774
250,41.3840798452516
250,39.6318197541566
250,48.5380878083769
250,38.0368245969075
250,51.751546614118
250,42.4815837370405
250,40.306388298503
250,42.8722690883843
250,50.0355306726059
250,57.3823150292228
250,51.4263033719231
250,53.2179533229651
250,43.816078146998
250,45.7881227011438
250,51.4679915096494
250,48.6523956910125
250,52.1422995681049
250,41.6314010329607
250,52.7116762623917
250,46.6622363882063
250,41.8099883649584
250,54.0546797860802
250,51.0668237973987
250,54.5785094511102
250,42.0970936972022
250,49.1209580165044
250,46.333063461131
250,41.3350294359463
250,41.9708010550059
250,48.2413317682617
250,47.7540686078786
250,53.386006299354
250,53.9232709004079
250,49.2249636209585
250,43.3767523223168
250,42.555813480041
250,52.5269517525549
250,47.8783469257511
250,50.1415381891004
250,51.2729945388443
250,38.3980013147322
250,50.3132864517175
250,47.8133655072431
250,42.7330315754975
250,47.0519557410996
250,45.2498567142211
250,41.0793050196893
250,42.3305695240329
250,45.7246559270982
250,44.3545814893327
250,54.7761860441107
250,41.1310793698544
250,47.3415407716772
250,44.8258342366802
250,35.8984896316264
250,49.9784546148863
250,39.6258719333881
250,43.3583718152533
250,37.4661322186838
250,49.7787397886131
250,51.2546960395478
250,45.2033797521109
250,44.5244138042745
250,45.8797936142604
250,46.5678726986754
250,44.7078390271639
250,43.5707203644748
250,58.1162243156219
250,41.044082722525
250,45.4523853207317
250,43.047581139038
250,57.4797603530882
250,42.5223863241922
250,50.2202750825274
250,45.395820173939
250,49.0316492619818
250,45.3957324745073
250,51.8843897971745
250,39.3133853356505
250,55.2613270665338
250,50.4718877274691
250,44.0463019181292
250,49.6624016070253
250,43.8518526237826
250,51.0238210731719
250,47.4704192371097
250,51.320763789446
250,47.5888956818281
250,49.1544091444159
250,55.1404112037279
250,50.703040253914
250,47.1977187686371
250,46.5785578016993
250,52.5760518832578
250,49.6884525565163
250,42.060061225227
250,51.9404257338989
250,58.5868276628578
250,45.0418076129171
250,40.8581633911124
250,64.4368282734386
250,50.0141653706847
250,50.3748167529401
250,40.995011776397
250,50.1968211515971
250,46.1524734691563
250,46.3172761490904
250,41.7602629804295
250,65.9543904148753
250,52.0670475786061
250,40.8905476174995
250,56.989717961025
250,46.8481189871711
250,49.8327814520498
250,48.8623473119145
250,48.452845410323
250,48.2472994455928
250,46.5134172002822
250,52.2571970019142
250,51.9562776975442
250,50.8810429395428
250,48.0466890502423
250,46.8886489362372
250,50.6090426882911
250,41.2234574677738
250,36.7270729766376
250,45.8272920951685
250,42.3631420493435
250,39.6108236501133
250,43.1787715148388
250,44.4029733825822
250,43.6684227400153
250,49.7551097760347
250,61.834773250763
250,54.796116621432
250,39.8248127954452
250,46.874410431363
250,49.1068867839927
250,44.1139250895179
250,56.7365678218184
250,52.358220136375
250,56.008300778715
250,42.7736583720739
250,46.3255299994647
250,44.1586004623483
250,46.628411612983
250,55.0028111670758
250,54.3690843645619
250,49.3650407760843
250,48.3981596589385
250,58.2109625504127
250,48.3197413762485
250,36.7033039776051
250,49.8836455573022
250,49.5821546563115
250,41.7283339128979
250,48.0436678467362
250,40.3989888042948
250,46.8841180421005
250,43.8517437966848
250,43.7677273009241
250,45.8036919868495
250,43.0084698672837
250,42.2084234872865
250,44.4979891544092
250,44.8576158641891
250,42.2148500121748
250,41.1656541387322
250,43.1010078081493
250,44.3434117352543
250,55.7795929218092
250,53.5185731237575
250,46.5818609664119
250,51.1061022993589
250,48.8566184293739
250,43.4907967301761
250,39.9936235922256
250,49.9478135512155
250,45.0851538285396
250,41.5017112768646
250,36.3114059671948
250,44.4689858837934
250,51.7808957280297
250,41.2949878294538
250,40.3237048122533
250,44.4229922042838
250,40.3384782802727
250,44.6528881162241
250,47.5220468505997
250,40.7655433799197
250,38.1980499731144
250,52.1553073221611
250,39.7500721192605
250,47.1033715390193
250,56.90342410223
250,41.5747107710436
250,40.6744471865168
250,48.9373258556666
250,57.602113088813
250,41.4699876030385
250,44.3940948114028
250,48.8674053627998
250,46.1729729725124
250,44.821040908729
250,44.9290080531301
250,41.7391852601156
250,73.3316408397622
250,53.1479999217425
250,48.4756031662677
250,47.9402240391454
250,48.9186819040517
250,43.7912097741567
250,44.6714236172501
250,52.1286087880742
250,48.3992896510053
250,48.0315712655604
250,44.1810155466345
250,40.4780590241896
250,37.3091646957046
250,48.8448718911489
250,43.8931675977634
250,51.9673044760425
250,52.1681740625511
250,52.1750615395686
250,46.0794314726718
250,49.0600313606384
250,50.0641993586245
250,47.266409034527
250,49.2566162207528
250,46.9954223613258
250,42.8123239389207
250,54.3643007632321
250,47.3616241518272
250,58.0726413785091
250,53.4155607601812
250,43.1945594478546
250,43.9355293907957
250,65.9863130075821
250,59.7156990543482
250,45.6061144942797
250,59.1575404020951
250,39.9575700763444
250,50.681309143916
250,57.9731025161734
250,45.168485444296
250,45.9517617369074
250,47.7058254817647
250,62.3533968942068
250,38.2149352028113
250,42.7255160201306
250,53.2649204869253
250,55.5236294898423
250,44.2373099089179
250,47.6363883529454
250,53.0995398361607
250,47.7643508239825
250,41.7279811345047
250,40.4757543051072
250,49.7115339628164
250,50.271317347464
250,36.5876387715392
250,46.5923972382965
250,47.541783658074
250,50.7761949519917
250,47.0352033808253
250,34.9269721205856
250,49.758032014554
250,49.7113717258775
250,48.9003018068875
250,45.2562308773901
250,36.8090447164681
250,43.8610914255025
250,39.7247880252709
250,47.7997436593979
250,50.3581213129421
250,52.7728837401216
250,38.9396650952334
250,57.0206585263916
250,40.216729929573
250,43.9424594208773
250,39.4025127641649
250,44.2731254930884
250,49.3511191874218
250,37.7694748405208
250,38.9980607970622
250,63.1888579375164
250,44.2874533804679
250,40.2720706525814
250,39.8521891724122
250,39.5548356008173
250,53.2311206409791
250,52.449767938309
250,43.1122360470253
250,42.692822789302
250,67.1282535942807
250,42.8114834967614
250,40.1098622589708
250,43.6259387758523
250,36.8738069154326
250,48.0197772656731
250,54.6214664524608
250,41.7199845174447
250,45.3952049578892
250,42.9142981545177
250,50.6547018470583
250,41.0018466779671
250,51.3841758293374
250,51.4325221498746
250,40.3593210559648
250,56.9129750954035
250,42.6608101730306
250,45.6188759487461
250,42.7680947819623
250,50.5279743244607
250,58.6975377288998
250,39.5580702563373
250,43.987571627658
250,49.6980998918586
250,42.9097386825286
250,56.0902776208593
250,50.0014614194663
250,64.2285278939189
250,52.3487506285435
250,41.2659679529095
250,51.8201300700322
250,48.4862161095635
250,44.7494330018252
250,52.620839140724
250,47.6157460106068
250,53.154305239688
250,46.2922069155175
250,41.8530500244371
250,56.2938052378745
250,39.3240814596971
250,50.6540804731112
250,50.8788119754538
250,41.1526094706544
250,48.1355889106707
250,63.6655532594356
250,48.5871983410244
250,47.4611330332722
250,50.7446926959639
250,38.7579043424574
250,49.9078830313501
250,46.4048586851191
250,46.5780870906066
250,37.153580688801
250,48.0423484669112
250,43.6204021176875
250,56.7315951333771
250,62.9759761905177
250,53.02021578233
250,42.9699771334734
250,54.8891168631375
250,57.9619114545457
250,38.3277126475125
250,60.6051801872718
250,47.3024911562263
250,56.2063538814084
250,37.6436838525945
250,42.8074837677021
250,51.3562152698672
250,51.3400470080717
250,46.1257849561825
250,39.8846668560279
250,56.271737005745
250,47.5523723371563
250,50.4954844223596
250,55.2090042507773
250,46.6845321725219
250,45.8656474987199
250,38.2427664786597
250,46.9372484380272
250,41.7177467416815
250,67.3409470256415
250,37.9804642381793
250,42.9701986421186
250,40.2701872439007
250,48.3811531671153
250,44.7564823321973
250,46.4439962764689
250,47.1256976196093
250,47.1600525074395
250,40.3447654547294
250,42.9204691558445
250,46.094726615763
250,45.6437142166985
250,43.5124337369133
250,39.2501039485847
250,50.7847028235229
250,52.6527693999822
250,44.7513055206672
250,51.7510552144442
250,45.2071438183339
250,36.2754821383437
250,59.1924389850202
250,40.5616494583339
250,53.6975609656749
250,45.684482603787
250,45.2042112794947
250,42.4577525708439
250,54.9402522635897
250,48.0564743788954
250,46.922013821897
250,45.8071973608215
250,48.4108463622969
250,40.0730450413173
250,51.3708075756519
250,42.4790257746851
250,38.7858160571262
250,52.7661655371287
250,60.0900416768657
250,45.8446605119601
250,58.7043863262499
250,50.0240460121638
250,45.8993346474326
250,42.8679061385219
250,45.1780571059212
250,46.0309365300598
250,53.9014130078722
250,36.8193492776244
250,43.3749096761053
250,39.8308912169143
250,43.5172891056263
250,63.162846640485
250,48.8174852799692
250,44.7329603799263
250,48.5236819656016
250,44.636309227563
250,40.1378888891048
250,39.0597481670789
250,50.0375247422766
250,48.6678345574459
250,56.0975457247025
250,46.3615820587736
250,49.7237792410724
250,59.0596927007976
250,40.9235948503098
250,52.9141028075207
250,53.2419089595436
250,40.9503465125099
250,57.6688179390153
250,42.8015930912873
250,41.1169469499976
250,49.142781897877
250,49.8499455335361
250,45.8421354282404
250,48.4620237101911
250,44.1228923087885
250,45.0145259017128
250,49.7616148565951
250,40.6526362020017
250,45.374993769105
250,49.5106010582756
250,44.1883095578165
250,59.8512303497049
250,42.8064930139168
250,47.1020672188347
250,42.5573529604355
250,44.8776394200503
250,35.1242384222637
250,44.6641180725071
250,48.2539328198377
250,63.531450757483
250,54.2115717952926
250,48.1404817955717
250,54.7719553015691
250,58.4627012392247
250,56.0703478358388
250,41.160177315778
250,44.444784676668
250,49.3671737979526
250,43.0510305384141
250,42.4620063822145
250,49.2831443518801
250,42.6595913173836
250,53.009259694174
250,47.1536913367357
250,49.2473064052203
250,43.7427092960798
250,51.6515397117469
250,47.2663040507772
250,43.6128781910185
250,45.2304688291344
250,45.4410558436507
250,42.7306369542341
250,50.5143617582564
250,56.5575594430947
250,38.8300672748337
250,39.4859908465636
250,39.0933679069905
250,41.4440560431996
250,42.8201232291838
250,44.3267960439456
250,44.5716395388605
250,54.9466427977333
250,42.3762942399226
250,48.2725334678378
250,52.4978642326381
250,55.5348967515745
250,47.0789352710281
250,48.5420860097206
250,40.3489000281696
250,45.2988523617457
250,45.2874448684413
250,59.1900036216445
250,50.1738553629415
250,54.4450643362082
250,60.2121651094443
250,45.4260090055631
250,45.1711308386755
250,50.1938388343089
250,51.9727867605004
250,50.4382627073843
250,47.6371659893901
250,40.810533841788
250,43.5682583189589
250,40.2275254352402
250,46.9452887453384
250,44.863384879327
250,55.7590900537387
250,55.7205840023566
250,49.3747320414619
250,59.3051318325614
250,45.3395261755368
250,41.4175781408059
250,40.8061428453258
250,38.1009210378267
250,55.9924099835542
250,45.3189439749494
250,48.4041583315678
250,46.7484855840993
250,51.0682503878477
250,48.9222421809645
250,48.0087763651892
250,53.1919774908752
250,66.6456546165479
250,42.3881599557538
250,44.7811377877966
250,45.7855650375099
250,58.98390976572
250,45.3462308386497
250,40.6845056390748
250,44.2494309087437
250,41.6562605898768
250,53.494181626899
250,52.0369167875513
250,65.0030099409537
250,42.3152892092929
250,46.7386676910854
250,40.130621151648
250,48.3849991995561
250,42.8486926785906
250,43.3169676307426
250,50.2504939911352
250,42.1484299491077
250,47.5216253928207
250,44.98458773295
250,46.5417602852008
250,56.3381225072093
250,54.0496900653502
250,48.7447554844322
250,60.3998799477121
250,56.5970059128358
250,40.6463567644245
250,40.4463513497657
250,44.9967913077058
250,42.1497176424183
250,39.189273298868
250,51.4622463727808
250,41.6704095411898
250,41.6038796842046
250,43.8558609453896
250,44.8029337475005
250,48.4830651200728
250,41.6565017430035
250,40.7126133211696
250,45.9749663252687
250,52.8424518037325
250,46.9895198848348
250,47.785289015922
250,55.5740179833002
250,43.5412162914915
250,40.3821944489491
250,41.2343180546274
250,46.697737679722
250,38.3237657939852
250,43.9447620760511
250,48.4353638595792
250,44.3595433956375
250,57.0810966708971
250,39.2042587641951
250,51.99729018576
250,41.488635082791
250,48.7976145002301
250,40.3279708239989
250,40.3916442445131
250,43.5234312089436
250,51.4907245660001
250,51.5441441146782
250,43.5476491879046
250,43.1577498431699
250,45.1413272399855
250,45.2152894491166
250,51.9030524821864
250,56.3496817625001
250,41.4045717726052
250,53.1725670305843
250,44.0678707706688
250,41.7626241709382
250,41.8990332222361
250,38.0424896886549
250,64.5184872647834
250,46.0266377233292
250,45.2560902913088
250,44.986337432374
250,43.5947812682107
250,47.1805044667964
250,42.9549347772501
250,39.8619556465679
250,44.3260405533811
250,45.7640755703087
250,49.8048341230147
250,44.7000006538484
250,58.2914527862199
250,46.292758031965
250,52.7766773577473
250,44.3292710503991
250,42.7065342308569
250,43.5598739852594
250,47.5655750204586
250,39.2381069384054
250,40.6506661747141
250,44.8892298627999
250,55.4791969129444
250,39.6188649197258
250,52.9036001490526
250,44.7355337202031
250,68.1517282702985
250,47.3120990557284
250,43.8871263219041
250,50.492094672818
250,49.7247263144021
250,39.4452790279234
250,52.296283709494
250,62.5194932220192
250,51.2069633033329
250,43.5539133517576
250,66.5440267913106
250,44.2678311174621
250,60.3691524040759
250,50.6656510086918
250,44.2303768947319
250,43.572756559184
250,39.8872717872308
250,49.0464661907029
250,62.4368998016914
250,49.8913707432456
250,45.8282570172549
250,51.9485614553381
250,50.2313215270578
250,38.708455696819
250,63.0823518720807
250,47.790592591853
250,48.8456691948119
250,46.278996935483
250,46.8231844580791
250,52.7025527031467
250,43.0548170167922
250,40.7797343820662
250,52.8407345796999
250,48.1643241863772
250,43.9369619174002
250,54.0828099113758
250,53.4271587027456
250,62.5300785687138
250,52.1947395449588
250,41.6148010081499
250,41.6948660116773
250,46.8534567015177
250,61.378164801205
250,46.8965020549547
250,51.7338659590155
250,50.2622705373989
250,46.9961526568578
250,50.5402313892675
250,47.7615071271028
250,40.1065300285895
250,47.5157374998519
250,39.9816051220242
250,48.1162863119098
250,44.4069660499603
250,49.8683889313279
250,47.3256153995273
250,48.0996115639255
250,43.8959112823886
250,41.1906133206883
250,41.8732366140111
250,47.5852189932207
250,38.4032817682378
250,48.0066322371246
250,44.4752486322045
250,58.7921722553431
250,39.7181503170848
250,49.0202235095116
250,51.3746239078378
250,44.5223544788865
250,55.6597872648456
250,46.2760265995415
250,44.4866372031517
250,42.3073779841653
250,41.8178370079031
250,45.168888582392
250,48.0782801366043
250,55.4276979907248
250,51.1522735957871
250,41.4936772256587
250,46.0813945666532
250,46.0005979217915
250,43.0148430586179
250,49.0534376979515
250,45.9008339197118
250,44.7054554911831
250,48.4016712721367
250,45.18293096824
250,45.1735411166296
250,50.5549140284958
250,62.7220812352978
250,48.124778302437
250,43.282059086769
250,39.2618361241771
250,40.4071343920299
250,51.4007873117137
250,44.870888982101
250,42.1479853555633
250,69.0663776294427
250,53.1316922812638
250,39.6228351265662
250,44.3016952035911
250,48.7728898288439
250,51.554050589424
250,47.3698006247589
250,47.1341720572043
250,49.4895416416839
250,42.2212726733717
250,43.5943768374137
250,47.2329835239471
250,44.2991834212542
250,45.0196011996119
250,41.0897560997256
250,42.1326106645801
250,43.2508796104974
250,54.2415142101588
250,46.3550681956458
250,49.3310044417768
250,52.7789493366748
250,46.2725553383939
250,67.677707277106
250,43.7747157585047
250,57.7768617861672
250,49.8571939574761
250,48.4383659982109
250,47.5111754390883
250,48.8396228735248
250,51.8804034733861
250,50.5633422155479
250,43.1380269587931
250,56.0322553664419
250,38.1035008921653
250,43.6178155474882
250,42.0371551519191
250,38.1255254456852
250,61.6296793992
250,42.1519884768418
250,47.8583921147495
250,53.7369755996026
250,44.0361744692814
250,49.1691119015972
250,48.6353753334707
250,35.2056108573007
250,43.5875861452456
250,50.1990065283531
250,43.0494305570179
250,49.0484180267509
250,47.2321293029304
250,49.5533488370591
250,38.7533714908903
250,47.7464577012539
250,43.739603207888
250,41.894797029793
250,50.6293883146973
250,47.2554547235936
250,55.9198978261265
250,47.6407743454684
250,50.7770029995492
250,37.996175657998
250,50.1209451123153
250,54.1212571142393
250,58.9153227320994
250,43.3100231839955
250,51.9727966095804
250,51.8621021306129
250,47.129202622702
250,49.4109669766376
250,34.6666754261019
250,48.0980096734501
250,52.8536591375227
250,46.0247539775277
250,49.9079895293937
250,45.1006415248834
250,49.5356165719549
250,52.6838967695721
250,41.9249291664471
250,51.8566293815481
250,41.510626470347
250,42.6166375005463
250,37.1593914286552
250,43.4148981199919
250,37.9189024751733
250,51.440322479322
250,45.1052391234158
250,58.0347363077152
250,49.2031010624167
250,47.5359162613041
250,40.6975079556834
250,48.4627013573812
250,39.9164095947672
250,56.1445608505864
250,50.4452403491095
250,45.0733467285078
250,50.7321615612373
250,50.3126667274143
250,47.9354827051046
250,45.4295888082744
250,40.8489482268157
250,44.3908712290237
250,45.132211507625
250,53.7270214662993
250,41.3173327442911
250,39.1502398038165
250,61.1713596385694
250,48.0163371659645
250,43.6658655683353
250,51.974009453089
250,42.5317595279519
250,49.7449902717174
250,44.8159362816573
250,42.7111549386852
250,47.9721436671615
250,60.6357800927445
250,44.3611574618983
250,41.9770675151092
250,48.1321633349186
250,51.070038590463
250,50.5450922881436
250,39.2039208518244
250,47.1907762988956
250,46.7416544915703
250,45.5369753776618
250,46.3724372522937
250,42.0222283029723
250,40.784854378346
250,44.1421646172228
250,44.8839486029145
250,48.4376782604163
250,44.8381939954229
250,51.4951025914164
250,42.3777092145607
250,43.6816165584421
250,38.5398647877989
250,49.3397463961398
250,64.6711599542455
250,42.3460321198074
250,47.5000123630836
250,39.135440971821
250,48.2303043376677
250,62.0631527314296
250,37.2305265183065
250,45.4590739856762
250,46.8709754478781
250,44.506765150328
250,40.0552359703212
250,35.5677295418012
250,46.2764904977784
250,50.2103354070712
250,38.8531645727436
250,42.1363885826444
250,42.0735738283818
250,44.7113644759794
250,44.5169579438525
250,45.9001069876873
250,44.0773216044295
250,37.8761598962274
250,56.4882679881207
250,46.2371977076751
250,50.1486122735237
250,48.8760006707393
250,52.9804549235645
250,46.8234435491852
250,50.4445477036755
250,53.8420490894119
250,43.8681715131634
250,70.1944203249798
250,38.3258922093047
250,42.9356061415722
250,53.6746013531292
250,52.1499272591805
250,47.3003206985289
250,44.2271976044565
250,51.1657924855725
250,52.4924288501784
250,50.9998915218724
250,42.4449464597879
250,52.8432151880026
250,39.0416014256262
250,44.9510267540532
250,61.0636100552339
250,54.1257841792281
250,39.5475753890817
